node_id,word,y_ldt_z,y_ldt_raw_zscore,y_ldt_rt_ms,ldt_accuracy,ldt_obs,ldt_sd,y_naming_z,y_naming_raw_zscore,y_naming_rt_ms,naming_accuracy,naming_obs,length,z_length,log_freq_hal,z_log_freq_hal,lgsubtlwf,z_lgsubtlwf,ortho_n,z_ortho_n,old,z_old,nphon,z_nphon,nsyll,z_nsyll,nmorph,z_nmorph,age_of_acquisition,z_age_of_acquisition,emotional_valence,z_emotional_valence,emotional_arousal,z_emotional_arousal,emotional_dominance,z_emotional_dominance,body_object_interaction,z_body_object_interaction
278,safe,-1.5020320120327693,-0.844,576.758,0.97,27.0,200.345,-0.15903269477802545,-0.539,605.185,1.0,,4,-0.8615340841320809,10.409,0.3768474765427542,3.864,0.8922727949576827,10,0.6503319952663563,1.55,-0.5555849814193369,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.11,-0.49467142953081616,7.7,1.6007486094145595,3.14,-1.1061622819431833,7.21,1.7651866943946708,4.037,0.28194946614620936
279,start,-1.3848927145360908,-0.825,567.697,0.97,27.0,139.88,0.2293685258526389,-0.464,623.63,1.0,,5,-0.267059930253647,12.058,1.4255860933710118,4.239,1.4253935487441514,6,0.025158228893995518,1.55,-0.5555849814193369,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,4.37,-0.8833091688465761,6.41,0.7062642507536355,4.81,0.557836717862708,5.5,0.07115383315013835,2.28,-0.7923753173263437
280,hands,-1.5328581429529478,-0.849,549.242,1.0,27.0,138.417,-1.339772405495245,-0.767,543.815,1.0,,5,-0.267059930253647,10.968,0.732362871816857,4.082,1.2021936598255498,11,0.8066254368594465,1.7,-0.31362231253545175,5,0.33948432916265947,1,-0.8281434787069444,2,1.2404160104448765,2.74,-1.7393625676096687,,,,,,,,
281,first,-1.095127083886413,-0.778,537.355,0.97,27.0,122.754,-0.21081952419544742,-0.549,617.815,1.0,,5,-0.267059930253647,13.16,2.126441130208332,4.632,1.9841040987123704,0,-0.9126024206645457,1.95,0.08964880227102363,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.389,-0.8733306322965768,7.33,1.3441910801862325,4.9,0.6475133106666191,6.38,0.9429368260713011,2.462,-0.6810906784008997
282,take,-1.526692916768912,-0.848,555.062,0.94,24.0,104.343,-0.6458288913017912,-0.633,584.833,1.0,,4,-0.8615340841320809,12.709,1.8396120724827134,4.984,2.484526779599936,16,1.5880926448248973,1.1,-1.2814729880709925,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.37,-0.8833091688465761,4.82,-0.39623972620052655,4.52,0.26887880771677464,4.83,-0.5925900364602924,2.24,-0.8168334797275398
283,back,-1.267753417039413,-0.806,528.469,0.94,28.0,132.225,-0.6613649401270179,-0.636,579.821,1.0,,4,-0.8615340841320809,12.882,1.9496374094816757,5.011,2.522911473872562,18,1.9006795280110778,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.305,-0.3922601333597716,4.76,-0.4378436498591745,2.59,-1.6541859046337468,5.22,-0.20623166459750464,3.917,0.20857497894262003
284,animals,0.08859634344844217,-0.586,643.906,0.97,27.0,339.455,-0.21081952419544742,-0.549,644.148,1.0,,7,0.9218883775032208,10.159,0.21785132481014985,3.3,0.09045918126283378,0,-0.9126024206645457,2.7,1.2994621466904501,6,0.989393402413632,3,1.8356479815670002,2,1.2404160104448765,2.89,-1.6605846474780956,,,,,,,,
285,jail,-1.656162666633662,-0.869,567.935,1.0,27.0,173.763,1.125280674774038,-0.291,652.778,1.0,,4,-0.8615340841320809,9.176,-0.4073215438024508,3.557,0.4558246045244938,12,0.9629188784525368,1.35,-0.8782018732645172,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.74,-0.16380416497820985,1.91,-2.4140300236449366,4.47,0.21905847838126907,3.91,-1.50399952905969,4.174,0.3657186723703074
286,smelly,-0.21349973956930754,-0.635,584.886,1.0,27.0,81.595,2.26459092195732,-0.071,743.519,1.0,,6,0.3274142236247869,6.91,-1.8484626631067766,2.326,-1.2942331232385538,1,-0.7563089790714554,1.9,0.008994579309728482,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,4.32,-0.9095684755571003,2.68,-1.8801130033589588,5.43,1.1756088016229793,4.0,-1.414839904783662,2.8,-0.47441920611079014
287,bag,0.014613629240013665,-0.598,593.429,1.0,28.0,151.385,-1.629778650232807,-0.823,524.893,1.0,,3,-1.4560082380105148,9.707,-0.06961371752239878,3.681,0.6321098671098863,25,2.994733619162709,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.28,-0.9305759209255198,5.05,-0.23675801884237765,3.43,-0.81720437179725,5.62,0.19003333218484247,6.038,1.5054690402660607
288,illness,0.5818144381712982,-0.506,612.485,0.97,28.0,145.086,-0.3299292318555173,-0.572,598.107,1.0,,7,0.9218883775032208,8.678,-0.7240418780537983,2.571,-0.9459275640980609,0,-0.9126024206645457,2.65,1.2188079237291547,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,7.0,0.49793036412700276,1.95,-2.3862940745391716,5.11,0.8567586938757432,3.02,-2.3856891469004116,,
289,class,-1.138283667174663,-0.785,570.545,1.0,27.0,208.53,-0.480111037166041,-0.601,579.741,1.0,,5,-0.267059930253647,11.454,1.0414513907850402,3.777,0.7685887800792224,10,0.6503319952663563,1.5,-0.636239204380632,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.95,-0.578701211004494,5.73,0.23475311595562923,4.43,0.17920221491286445,5.24,-0.18641841475838683,2.917,-0.4028790810872906
290,want,0.1810747362089778,-0.571,596.212,1.0,25.0,155.768,-0.428324207748619,-0.591,580.24,1.0,,4,-0.8615340841320809,13.138,2.112449468855863,5.148,2.7176782559225514,16,1.5880926448248973,1.3,-0.9588560962258122,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.16,-0.9935982570307782,6.0,0.4219707724195433,5.29,1.0361118794835635,5.39,-0.03781904096500733,1.4,-1.330454890152665
291,writing,1.5929115323531533,-0.342,695.121,0.97,27.0,222.507,0.2086537940856701,-0.468,625.37,1.0,,7,0.9218883775032208,11.199,0.8792753160177834,3.455,0.3108157594945745,2,-0.6000155374783653,1.8,-0.15231386661286148,5,0.33948432916265947,2,0.5037522514300279,2,1.2404160104448765,4.772,-0.6721843428939606,,,,,,,3.217,-0.21944286307831723
292,done,0.039274533976156496,-0.594,624.964,0.9,28.0,327.04,-0.28849976832157975,-0.564,595.643,1.0,,4,-0.8615340841320809,12.067,1.4313099548333859,4.393,1.644328471632461,22,2.5258532943834386,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.6,-1.2877024921886506,,,,,,,,
293,mail,-0.1086908944407005,-0.618,615.824,1.0,26.0,200.886,-0.6820796718939865,-0.64,577.923,1.0,,4,-0.8615340841320809,12.47,1.6876117514263445,3.274,0.05349614233363891,20,2.2132664111972584,1.1,-1.2814729880709925,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.65,-0.7362570512676399,6.28,0.616122416159899,3.81,-0.43856986884740645,5.26,-0.1666051649192699,6.125,1.5586655434886627
294,mine,0.10709202200054929,-0.583,603.147,0.97,26.0,222.342,-0.428324207748619,-0.591,578.808,1.0,,4,-0.8615340841320809,11.399,1.0064722374038664,4.107,1.237735043411315,27,3.30732050234889,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.24,-0.9515833662939392,,,,,,,3.0,-0.3521283941048079
295,jump,-0.971822560205699,-0.758,626.324,0.97,28.0,308.584,-0.8529762089714791,-0.673,576.286,1.0,,4,-0.8615340841320809,10.198,0.24265472448043593,3.552,0.44871632780734105,7,0.18145167048708571,1.6,-0.4749307584580417,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,2.84,-1.6868439541886202,6.44,0.7270662125829594,5.14,0.886650891477046,5.72,0.2890995813804288,3.304,-0.16624635985571518
296,soup,-1.3848927145360908,-0.825,539.559,1.0,27.0,119.925,0.48830267293974866,-0.414,610.111,1.0,,4,-0.8615340841320809,8.707,-0.7055983244528161,3.109,-0.18107698933240737,5,-0.13113521269909467,1.7,-0.31362231253545175,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.37,-0.3581230346360898,7.05,1.1500394364458766,4.24,-0.010115036562056878,6.64,1.2005090739798263,5.577,1.2235887185922718
297,need,-0.44777833456266447,-0.673,613.636,0.97,23.0,225.277,-0.8788696236801901,-0.678,563.087,1.0,,4,-0.8615340841320809,12.938,1.9852525474697797,4.82,2.251375303277321,9,0.4940385536732661,1.5,-0.636239204380632,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.56,-1.3087099375570699,5.45,0.04060147221527346,3.67,-0.5780667909868227,5.06,-0.3647376633104435,,
298,rope,-0.7128830604761992,-0.716,566.97,0.97,28.0,248.517,-2.0388946026304406,-0.902,533.714,1.0,,4,-0.8615340841320809,8.757,-0.673799094106296,3.064,-0.24505147978678352,18,1.9006795280110778,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.44,-0.3213600052413556,5.05,-0.23675801884237765,4.58,0.32866320291938206,5.62,0.19003333218484247,6.2,1.6045245979909062
299,gone,-0.04703863260034342,-0.608,604.324,0.97,26.0,166.431,-0.28849976832157975,-0.564,567.269,1.0,,4,-0.8615340841320809,10.855,0.6604966112337202,4.18,1.3415158834817469,13,1.119212320045627,1.35,-0.8782018732645172,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.37,-1.4084953030570624,,,,,,,,
300,stress,-0.8053614532367348,-0.731,575.543,1.0,28.0,125.991,2.2853056537242886,-0.067,688.25,1.0,,6,0.3274142236247869,9.41,-0.25850114578073313,2.901,-0.4767813007659689,1,-0.7563089790714554,1.95,0.08964880227102363,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,10.0,2.0734887667584614,1.79,-2.497237870962232,4.72,0.4681601250587978,3.85,-1.563439278577042,2.348,-0.7507964412443097
301,window,0.20573564094512062,-0.567,640.129,0.94,26.0,215.64,-0.6872583548357288,-0.641,601.923,0.963,,6,0.3274142236247869,10.914,0.6980197030426143,3.642,0.5766653087160933,1,-0.7563089790714554,2.2,0.4929199170774994,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.74,-0.6889902991886961,6.47,0.7478681744122828,3.27,-0.9766294256708685,5.39,-0.03781904096500733,5.68,1.2865684867753524
302,news,0.014613629240013665,-0.598,636.455,0.97,26.0,289.762,-0.7960106966123148,-0.662,585.692,1.0,,4,-0.8615340841320809,11.912,1.3327323407591716,3.924,0.9775721155635179,9,0.4940385536732661,1.7,-0.31362231253545175,3,-0.9603338173392856,1,-0.8281434787069444,2,1.2404160104448765,6.16,0.05677401139019435,4.96,-0.299163904330349,4.61,0.35855540052068574,4.48,-0.9393219086448454,,
303,mad,-0.7067178342921635,-0.715,584.939,0.97,28.0,209.618,-0.9358351360393535,-0.689,563.857,1.0,,3,-1.4560082380105148,9.788,-0.018098964361035284,3.762,0.7472639499277635,29,3.61990738553507,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.55,-1.313961798899175,2.47,-2.0257267361642253,5.59,1.335033855496598,4.9,-0.5232436620233815,1.815,-1.076701455240252
304,purple,-0.29364767996177177,-0.648,584.303,1.0,27.0,166.572,-0.7597599160201195,-0.655,573.148,1.0,,6,0.3274142236247869,9.149,-0.4244931281895727,2.799,-0.6217901457958882,0,-0.9126024206645457,2.0,0.1703030252323188,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,3.6,-1.2877024921886506,5.6,0.14461128136189216,4.05,-0.1994322880369791,5.85,0.4178857053346914,1.44,-1.3059967277514686
305,judge,-0.06553431115245054,-0.611,599.121,1.0,26.0,202.938,-0.27814240243809596,-0.562,592.269,1.0,,5,-0.267059930253647,10.246,0.273181985613096,3.609,0.5297506823828843,4,-0.2874286542921849,1.7,-0.31362231253545175,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,8.85,1.4695247124164021,3.89,-1.041100542909565,4.5,0.24895067598257278,3.78,-1.6327856530139528,3.56,-0.009714120488057918
306,state,-0.06553431115245054,-0.611,631.219,0.94,28.0,207.143,1.1874248700749441,-0.279,659.25,1.0,,5,-0.267059930253647,12.202,1.517167876768992,3.74,0.715987532372291,9,0.4940385536732661,1.35,-0.8782018732645172,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.39,0.17756682225860596,5.73,0.23475311595562923,3.29,-0.9567012939366661,5.65,0.21975320694351874,1.92,-1.0124987789371114
307,cry,-1.3294056788797695,-0.816,564.97,0.97,26.0,210.456,-0.6354715254183069,-0.631,576.269,1.0,,3,-1.4560082380105148,9.492,-0.20635040801243842,3.525,0.41033163353471513,7,0.18145167048708571,1.7,-0.31362231253545175,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,2.78,-1.7183551222412494,3.22,-1.50567769043113,5.45,1.1955369333571821,2.56,-2.8413938932001104,2.696,-0.5380104283539006
308,plan,-1.058135726782199,-0.772,601.147,1.0,27.0,215.212,-1.5106689425727373,-0.8,557.815,1.0,,4,-0.8615340841320809,11.054,0.7870575480128731,3.871,0.902224382361697,6,0.025158228893995518,1.5,-0.636239204380632,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.78,0.38238941460069586,6.14,0.5190465942897209,3.86,-0.3887495395119009,6.28,0.8438705768757148,1.958,-0.9892635246559748
309,sheep,-0.5710828582433779,-0.693,562.5,0.94,24.0,118.205,0.17240301349347503,-0.475,625.208,1.0,,5,-0.267059930253647,8.926,-0.5663176955350552,2.836,-0.5691888980889568,7,0.18145167048708571,1.6,-0.4749307584580417,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.25,-0.9463315049518345,5.32,-0.049540362378462995,2.95,-1.295479533418105,4.42,-0.998761658162198,4.5,0.565052695940058
310,leader,0.6003101167234053,-0.503,655.812,1.0,27.0,223.258,0.5815189658911079,-0.396,645.741,1.0,,6,0.3274142236247869,10.397,0.3692156612595889,3.201,-0.050284697736793595,8,0.33774511208017594,1.6,-0.4749307584580417,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,6.9,0.4454117507059543,6.24,0.5883864670541339,4.96,0.7072977058692256,6.3,0.8636838267148317,,
311,same,-0.4292826560105573,-0.67,581.194,1.0,26.0,247.866,0.13097354995953747,-0.483,640.731,1.0,,4,-0.8615340841320809,12.903,1.962993086227215,4.328,1.551920874309474,17,1.7443860864179876,1.15,-1.2008187651096978,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.625,-0.22420057041241587,,,,,,,1.826,-1.069975460579923
312,sadness,-0.5032653702189859,-0.682,576.226,0.94,28.0,134.855,0.46758794117277985,-0.418,602.964,1.0,,7,0.9218883775032208,7.114,-1.7187218032929716,2.389,-1.2046688366024276,2,-0.6000155374783653,2.35,0.7348825859613844,6,0.989393402413632,2,0.5037522514300279,2,1.2404160104448765,5.0,-0.5524419042939698,2.4,-2.0742646470993145,2.81,-1.4349764555575213,3.84,-1.5733459034966009,,
313,thin,0.3721967479140841,-0.54,622.441,0.97,26.0,213.624,-0.4386815736321034,-0.593,591.615,1.0,,4,-0.8615340841320809,9.565,-0.15992353170651885,3.013,-0.31755590230174346,7,0.18145167048708571,1.5,-0.636239204380632,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,6.47,0.21958171299544488,5.47,0.0544694467681557,4.5,0.24895067598257278,5.33,-0.09725879048235896,2.591,-0.6022131046570413
314,needle,-1.0088139173099133,-0.764,576.364,1.0,28.0,92.581,0.7368794541433737,-0.366,617.714,1.0,,6,0.3274142236247869,8.527,-0.8200755537002923,2.785,-0.641693320603916,0,-0.9126024206645457,2.15,0.4122656941162039,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,5.32,-0.38438234134661403,3.97,-0.9856286446980347,4.36,0.10945375384315702,5.12,-0.30529791379309096,5.739,1.3226442763171171
315,like,-0.5402567273231994,-0.688,571.032,0.97,27.0,133.471,-0.8581548919132213,-0.674,556.593,0.964,,4,-0.8615340841320809,13.875,2.5811701241635805,5.309,2.946564766214876,16,1.5880926448248973,1.15,-1.2008187651096978,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.685,-1.2430616707807591,7.44,1.4204649402270866,4.4,0.14931001731156165,6.28,0.8438705768757148,1.462,-1.2925447384308106
316,speak,-0.521761048771093,-0.685,598.719,1.0,23.0,204.746,0.8145596982695067,-0.351,645.13,1.0,,5,-0.267059930253647,10.891,0.6833920570832149,3.98,1.0571848147956306,4,-0.2874286542921849,1.7,-0.31362231253545175,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,3.56,-1.3087099375570699,5.91,0.3595648869315719,4.19,-0.059935365897562445,5.89,0.4575122050129261,3.44,-0.08308860769164726
317,french,-0.8978398459972705,-0.746,589.774,0.97,28.0,219.635,-0.07617376771015033,-0.523,601.929,1.0,,6,0.3274142236247869,10.509,0.4404459372357957,3.549,0.44445136177704914,3,-0.4437220958852751,1.85,-0.07165964365156631,5,0.33948432916265947,1,-0.8281434787069444,1,-0.6133818164857131,,,,,,,,,,
318,fix,-0.4971001440349501,-0.681,574.194,0.97,28.0,155.072,-1.0963743072333616,-0.72,568.464,1.0,,3,-1.4560082380105148,10.491,0.42899821431104773,3.646,0.5823519300898157,12,0.9629188784525368,1.55,-0.5555849814193369,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.0,-0.5524419042939698,6.11,0.49824463246039746,3.6,-0.6478152520565306,6.72,1.2797620733362958,2.125,-0.8871506966309797
319,order,-1.138283667174663,-0.785,545.676,1.0,28.0,106.521,-1.7437096749511354,-0.845,549.179,1.0,,5,-0.267059930253647,12.174,1.49936030777494,3.902,0.9462956980080452,2,-0.6000155374783653,1.85,-0.07165964365156631,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,6.26,0.10929262481124279,5.82,0.2971590014436006,3.19,-1.0563419526076778,6.56,1.1212560746233569,1.696,-1.1494644883838114
320,control,0.2735531289695127,-0.556,614.294,1.0,28.0,223.581,2.3163777513747417,-0.061,687.393,1.0,,7,0.9218883775032208,11.938,1.3492679405393624,3.824,0.8354065812204594,0,-0.9126024206645457,2.85,1.5414248155743353,7,1.6393024756646046,2,0.5037522514300279,1,-0.6133818164857131,7.26,0.634478759021729,4.43,-0.6666652299817365,4.76,0.5080163885272024,5.47,0.04143395839146209,,
321,lawyer,-0.7930310008686634,-0.729,600.344,0.97,27.0,265.818,-0.972085916631549,-0.696,577.037,1.0,,6,0.3274142236247869,9.401,-0.2642250072431071,3.608,0.5283290270394538,1,-0.7563089790714554,1.9,0.008994579309728482,4,-0.3104247440883131,2,0.5037522514300279,2,1.2404160104448765,7.78,0.9075755488111822,3.94,-1.0064306065273587,3.95,-0.29907294670799023,3.56,-1.8507314012442433,4.625,0.6414844534437969
322,salt,-1.3355709050638052,-0.817,562.697,1.0,28.0,143.399,0.58669764883285,-0.395,609.25,1.0,,4,-0.8615340841320809,9.633,-0.1166765784352507,2.998,-0.33888073245320177,9,0.4940385536732661,1.6,-0.4749307584580417,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,5.05,-0.5261825975834455,6.05,0.4566407088017495,4.53,0.2788428735838765,6.04,0.6061115788063065,5.261,1.03036923562282
323,tight,-0.1703431562810576,-0.628,612.371,1.0,28.0,241.064,-0.4749323542242988,-0.6,599.25,1.0,,5,-0.267059930253647,9.871,0.034687758014189475,3.415,0.2539495457573512,9,0.4940385536732661,1.65,-0.3942765354967469,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.252,-0.42009499847292736,,,,,,,2.083,-0.9128317671522358
324,cheap,-0.08402998970455766,-0.614,618.971,0.97,25.0,200.502,-0.12278191418583008,-0.532,618.48,1.0,,5,-0.267059930253647,10.444,0.3991069377853189,3.267,0.04354455492962466,2,-0.6000155374783653,1.8,-0.15231386661286148,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,7.11,0.5557008388901564,5.24,-0.10501226058999322,4.47,0.21905847838126907,5.89,0.4575122050129261,,
325,feet,0.34137061699390553,-0.545,573.176,0.97,26.0,153.368,-0.12796059712757227,-0.533,609.962,1.0,,4,-0.8615340841320809,10.6,0.49832053646646324,3.789,0.7856486442003894,9,0.4940385536732661,1.5,-0.636239204380632,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,3.44,-1.3717322736623283,,,,,,,,
326,american,0.7174494142200837,-0.484,643.667,0.97,26.0,207.477,-0.5940420618843693,-0.623,577.308,1.0,,8,1.5163625313816547,11.693,1.1934517118414094,3.717,0.6832894594733874,1,-0.7563089790714554,2.5,0.9768452548452696,8,2.289211548915577,4,3.1675437117039724,2,1.2404160104448765,,,,,,,,,,
327,shop,-0.7437091913963778,-0.721,610.5,1.0,28.0,256.241,-0.7804746477870883,-0.659,572.964,1.0,,4,-0.8615340841320809,10.24,0.26936607797151335,3.437,0.2852259633128237,12,0.9629188784525368,1.4,-0.7975476503032223,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.78,-0.14279671960979037,5.89,0.34569691237868905,4.76,0.5080163885272024,5.72,0.2890995813804288,3.704,0.07833526415624929
328,past,-0.6265698938996993,-0.702,618.364,0.97,28.0,195.473,-1.5935278696406119,-0.816,558.679,1.0,,4,-0.8615340841320809,11.401,1.0077442066177276,3.8,0.8012868529781254,18,1.9006795280110778,1.1,-1.2814729880709925,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,6.78,0.38238941460069586,5.09,-0.20902206973661253,4.71,0.45819605919169687,5.18,-0.24585816427573934,1.4,-1.330454890152665
329,pen,-0.6512307986358421,-0.706,610.882,1.0,28.0,228.352,-1.5054902596309951,-0.799,542.929,1.0,,3,-1.4560082380105148,8.975,-0.535154449795465,3.101,-0.19245023207985204,24,2.838440177569619,1.0,-1.442781433993583,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.11,-0.49467142953081616,5.63,0.16541324319121614,2.75,-1.4947608507601282,6.17,0.7348977027605691,6.64,1.8735643844040666
330,disgusting,2.135451436548295,-0.254,697.909,0.94,28.0,170.351,2.487274288452234,-0.028,753.857,1.0,,10,2.7053108391385225,8.467,-0.8582346301161164,3.133,-0.14695726109007334,0,-0.9126024206645457,3.15,2.0253501533421057,9,2.93912062216655,3,1.8356479815670002,2,1.2404160104448765,6.06,0.004255397969145442,2.27,-2.164406481693051,6.15,1.8930215440542626,4.79,-0.6322165361385271,,
331,africa,1.7778683178742245,-0.312,683.909,0.97,25.0,309.458,-0.8270827942627681,-0.668,555.0,1.0,,6,0.3274142236247869,9.749,-0.042902364031321374,2.981,-0.3630488732915222,1,-0.7563089790714554,2.75,1.3801163696517451,6,0.989393402413632,3,1.8356479815670002,1,-0.6133818164857131,,,,,,,,,,
332,movement,1.0503716281580115,-0.43,659.636,1.0,22.0,201.252,-0.30403581714680633,-0.567,598.955,1.0,,8,1.5163625313816547,10.327,0.3246967387744595,2.88,-0.506636062978011,0,-0.9126024206645457,2.75,1.3801163696517451,7,1.6393024756646046,2,0.5037522514300279,2,1.2404160104448765,6.58,0.27735218775859855,6.58,0.824142034453137,4.0,-0.24925261737248466,5.96,0.526858579449837,2.304,-0.7777004198856258
333,bee,-0.29981290614580747,-0.649,576.486,1.0,24.0,138.689,0.21383247702741232,-0.467,601.542,1.0,,3,-1.4560082380105148,8.098,-1.0929129500734402,2.724,-0.7284142965531816,21,2.3695598527903483,1.1,-1.2814729880709925,2,-1.6102428905902582,1,-0.8281434787069444,1,-0.6133818164857131,5.0,-0.5524419042939698,3.68,-1.1867142757148317,5.65,1.3948182506992053,5.32,-0.10716541540191742,4.13,0.33881469372899103
334,silver,0.08243111726440645,-0.587,629.433,0.91,27.0,167.576,1.5188605783464446,-0.215,650.889,1.0,,6,0.3274142236247869,10.103,0.18223618682204587,3.209,-0.03891145498934892,2,-0.6000155374783653,1.9,0.008994579309728482,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,6.21,0.08303331810071857,7.48,1.4482008893328517,4.0,-0.24925261737248466,7.05,1.6066806956817319,4.261,0.4189151755929095
335,deer,-0.8176919056048063,-0.733,580.912,1.0,26.0,168.927,0.9699201865217723,-0.321,633.192,1.0,,4,-0.8615340841320809,8.499,-0.8378831226943431,2.648,-0.836460102653906,14,1.275505761638717,1.35,-0.8782018732645172,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,5.17,-0.4631602614781872,6.89,1.0390956400228162,3.95,-0.29907294670799023,4.89,-0.5331502869429408,4.417,0.5143020089575753
336,father,-0.11485612062473621,-0.619,656.171,1.0,27.0,322.352,1.1667101383079757,-0.283,659.037,1.0,,6,0.3274142236247869,10.546,0.46397736769222053,4.452,1.7282061368948658,5,-0.13113521269909467,1.65,-0.3942765354967469,4,-0.3104247440883131,2,0.5037522514300279,1,-0.6133818164857131,4.11,-1.0198575637413023,6.88,1.032161652746375,3.68,-0.5681027251197213,5.19,-0.23595153935618,6.036,1.5042461321460006
337,pencil,0.008448403055977957,-0.599,639.5,0.97,28.0,348.014,-0.4645749883408144,-0.598,608.679,1.0,,6,0.3274142236247869,8.013,-1.1469716416625264,2.702,-0.7596907141086547,0,-0.9126024206645457,2.5,0.9768452548452696,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.06,-1.046116870451827,5.65,0.179281217744099,3.11,-1.1360544795444871,6.03,0.5962049538867481,5.87,1.4027447581810357
338,true,2.0614687223398667,-0.266,698.303,0.97,24.0,217.155,1.425644285395085,-0.233,699.792,1.0,,4,-0.8615340841320809,0.0,-6.243116296995961,4.111,1.2434216647850367,2,-0.6000155374783653,1.8,-0.15231386661286148,3,-0.9603338173392856,1,-0.8281434787069444,1,-0.6133818164857131,4.644,-0.7394081680729029,7.51,1.469002851162175,4.98,0.7272258376034284,7.0,1.5571475710839386,,
339,corn,-1.5575190476890906,-0.853,555.424,0.97,28.0,157.681,-0.5526125983504317,-0.615,621.107,1.0,,4,-0.8615340841320809,8.515,-0.8277073689834564,2.861,-0.5336475145031917,17,1.7443860864179876,1.2,-1.1201645421484026,4,-0.3104247440883131,1,-0.8281434787069444,1,-0.6133818164857131,4.61,-0.7572644966360593,5.95,0.387300836037337,3.43,-0.81720437179725,5.65,0.21975320694351874,6.0,1.482233785984924
340,joy,-1.9459282972833403,-0.916,516.912,1.0,27.0,132.473,-0.428324207748619,-0.591,588.481,1.0,,3,-1.4560082380105148,9.368,-0.2852124992718105,3.163,-0.10430760078715612,13,1.119212320045627,1.35,-0.8782018732645172,2,-1.6102428905902582,1,-0.8281434787069444,1,-0.6133818164857131,6.74,0.36138196923227645,8.21,1.9543819605130648,5.55,1.2951775920281932,7.0,1.5571475710839386,1.741,-1.1219490556824654
341,trouble,0.4708403668586554,-0.524,656.606,0.97,28.0,379.82,-0.2936784512633219,-0.565,595.214,1.0,,7,0.9218883775032208,10.814,0.6344212423495729,4.057,1.166652276239786,1,-0.7563089790714554,2.5,0.9768452548452696,5,0.33948432916265947,2,0.5037522514300279,1,-0.6133818164857131,4.56,-0.783523803346584,2.87,-1.7483672451065746,5.59,1.335033855496598,4.35,-1.068108032599109,1.92,-1.0124987789371114
